0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79
50.36289156041995,43.969657216121625,65.63231303764427,61.66899568705318,65.97550101422006,60.04318287662353,27.904690578511403,39.102302749956266,60.59291615760645,66.53710814302663,32.02518089069309,55.50411765639319,29.785689184911718,48.46194673166627,30.24272397861711,49.123008417701925,40.4449164779293,75.10084233741465,72.69910422729032,34.24181878272029,78.5408397991705,77.56648204918737,46.650853396745596,53.6952906859456,80.53000847896044,47.71841647592873,60.46120022027077,65.85577118735876,54.39270868969565,33.61457205372183,50.93408388551375,82.08116213389695,75.65921533506882,54.80965420939567,32.07196276147597,48.557491602451485,55.39811848272606,69.36258025811375,52.05769979609422,33.97442983634319,53.47373852017932,35.93402279583933,37.99643178927018,52.93051168524895,27.500040162809007,47.5730252103248,53.09020458995234,50.75443288180284,32.62941973389796,71.30848927641567,46.58620260969106,63.73136697291625,68.81906134240347,41.266387093403,45.696516936572735,33.592932394850436,42.428384425364015,81.93667416589035,56.49704889503134,39.91597052061308,79.83395230795475,52.53396930667621,67.12842073686016,47.46846405510565,45.33393308988241,53.62360585323241,81.75030601337066,40.54730897088419,42.31363266962381,43.27903986759258,51.333198884825315,28.810743732804006,54.29078669711887,28.985156184868483,67.34416111899937,37.193015868458104,80.7913817128458,57.99672180712433,32.340808762914236,81.70868292157859
51.70153501927326,76.65869978994951,27.54738017547211,38.182011767888724,47.6925321732026,54.16310046286574,47.15114068506087,76.25170928650853,67.10521176459685,73.64199607776315,68.01720043473445,72.60529140897832,44.05672577137232,28.180709535024214,66.06066721642755,32.10277970212153,64.43172645234833,32.8165243504072,54.61908662591913,65.39665420110123,66.82099710424109,58.47603320231244,76.5055448587545,58.149111308342505,47.05316391537801,58.69049253815865,73.58086284976208,50.55984983739353,52.95667139378434,62.82823546747476,37.198492130437685,46.379662557937586,41.07687197850997,54.628195826285555,64.70069340739252,60.53031902147062,52.49867095392854,61.68593441946374,49.49070955934851,39.45630129896746,43.28509039203372,38.48495865802298,82.19462786254147,69.65570030854212,28.183838390215445,32.962138260950155,64.70667199133466,67.78808061753463,37.29615164658634,61.21238194679801,61.57150149146747,55.99137027659522,81.01264618901868,38.886121585063755,76.87608483816892,36.80656519640035,62.741186052693024,53.15431675526541,63.966415394120745,71.64333142368795,79.7903478060796,43.32256373806098,31.24376521682101,51.04955730921425,79.27764206819306,55.11824463386813,41.7274492635477,31.073837769188366,80.3243999329058,62.66779830822033,78.16877101382387,32.46501815981001,51.5006330174775,78.80963934950361,81.10623139146182,79.22750475892252,59.05832846994408,81.71412556619313,44.505554041826876,31.335803163391425
32.179353551033984,30.333341117742606,44.28803544334437,34.31689807027641,36.11806022984123,82.35630958186462,63.335601898126846,57.910164179802706,59.56155821933628,76.60793238890531,33.4787607364942,74.46023169655001,76.02236805719777,29.907261071477198,77.78886885851118,49.48411947761525,31.373859816368252,32.76063039927206,32.3750185621459,76.35068263406365,58.44436481602597,51.51860517445134,55.4892732987154,76.40204867096497,53.83706954559245,60.069051937759866,81.41199042858604,72.78708551998172,53.24061732961535,37.21191427721,47.91277501257874,43.936247224846255,49.308000799270005,32.20915499468838,59.239573006749715,68.04702399818059,68.53326562357545,58.041207276703645,40.3404264016072,51.91613097907542,62.4023256543131,37.85815174636033,63.06488343583088,79.24193261409764,48.28442926692876,53.69629475443392,36.763138466140454,52.03765539781543,41.08585004157461,82.23959474595259,81.7203379590702,31.620599497982322,39.15474729936753,50.21534519186975,45.90463887106094,78.49628436210214,53.264277427871185,39.31510540150329,61.849507683418885,55.68904090671296,58.94197415597609,49.00975885501868,71.13241252501469,47.53127858778791,32.34526551817941,72.52485666757543,27.753344156460813,46.86706738799399,42.10868146707884,65.03060328942479,52.78040789346077,73.22525538391535,30.71572193706224,59.50798484794365,30.64980362464776,42.97283135040632,54.717890550329685,77.19732862912436,72.21326693768277,55.19491532982252
125.82384156063245,50.99339189228722,135.5151073580734,54.849759298840404,70.87892282887628,124.7716876570772,121.1644558378569,55.19943091278142,88.6397631435266,134.28992324075045,111.50697665775182,119.6037716293871,136.42887418299296,94.05328131562017,127.56767385986012,106.46255598519988,136.47157495106092,149.6174559917463,100.73956448130934,88.50453540156953,122.29125031664188,101.55786366745909,135.24208928634258,146.06832042489785,124.1316426202661,136.10886264973135,59.157493256310424,108.93457101455337,54.97113398512423,121.35955320905948,67.29404382321808,74.11012876136603,139.33950439974961,130.51637342036025,73.90929005844137,149.5204971574477,93.34724174521257,144.18737188732277,71.23836440085411,50.74393284771412,94.47629397279978,78.19415563362759,139.6890857936175,52.170756807754735,59.00125670026398,51.88814887361687,95.58454640650538,119.49371526000974,51.26774282082896,67.48911812939845,99.66125116296396,105.10065763616888,126.54768636930838,51.84211709710919,50.30471831135059,112.95962143466744,90.20848037189229,126.9168693395893,91.48683085215991,70.13143074170644,51.47266695894112,85.83670107800792,147.6876861828152,106.06892764182898,72.24976527678452,121.93361360532755,98.46982887738206,147.3579894912327,117.7800339762431,69.35710492567802,92.28639106963364,141.0314648250586,80.31344855049383,122.74722906058466,104.46323020018349,141.23997556396836,73.47482194689226,148.18536187575776,125.80198213642677,51.96831211947375
29.2986438994911,32.249447752577844,76.92821322361847,74.3662022003848,75.28796291663137,58.39799434610475,58.639569065021526,40.82416370446095,73.20884570685323,68.52930805396898,77.50698622643492,41.83745087757214,29.373769760906555,51.82644569935373,72.27080660124159,35.98780651011003,44.81506072061434,34.96459185612062,63.98993940886417,59.30147897199802,41.07249503041628,49.10834675381261,57.82842065904339,41.68714931547456,72.08044607822141,69.8904191270967,47.46237708795327,49.11533970796512,38.237854471345834,57.72985750515829,41.93685654635457,58.56680236961368,34.164143086476386,62.22750713913766,53.31168373418196,70.10785168136951,43.28418815652834,59.157063710982015,57.72184450033685,69.02906996387762,41.9156814067742,60.84419344811387,76.61372687599267,71.49237737394579,56.803722639277126,29.52233829217666,29.689207879121042,49.10229141199265,57.43150651864427,35.075468608083696,63.903042197238534,30.85748051451288,59.637347638684616,54.05310328398109,29.861483169040852,69.47246899488465,80.69644912702638,75.93224954127115,38.02447658177651,65.52864755730766,33.59607202983554,50.921285697097524,47.57434809849884,46.30279435596217,74.71855494070843,29.697521291451054,69.6235863386715,50.633729300939386,52.9972605449382,74.21323295374212,66.84837823508205,76.51470025789418,58.590942297433166,67.45949121515714,29.42305822156863,72.89786395389184,62.440640477668786,41.83844850968759,41.26963836731357,80.15946704256868
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61.21186200225447,102.09767512957275,88.26729651507435,112.95487452164488,59.82901052230982,143.67014491683295,137.57835365553558,112.0647003613267,132.57529986048806,127.0558193406849,77.17319078030799,149.63640465877583,144.3950315937664,138.27624182163848,139.62697327719735,69.46354556827079,90.1726216166836,61.29445989983696,149.2709632834861,85.02854780208247,68.83514055626799,130.68972565912418,77.94463964387805,107.79756328750119,138.82402268603968,53.90570252042699,88.26700196964835,149.19260104006747,111.2182287566831,72.73616941628406,108.77352800799312,60.72378860194545,89.80940590850955,62.64612006226067,122.01384205980297,97.80716606511011,88.34724865323507,88.74159287205833,128.74637165955826,56.38789510630529,61.08999389029,121.19754754788892,127.70835385729163,57.632577056015236,59.08522673298249,60.13552612834345,106.06085505746343,59.02457749855301,146.24627763186191,95.9894032041515,94.9449492258585,69.32501898185288,89.08869819754852,118.67208481259905,78.01211475896498,55.78936019082272,91.85274269011579,107.00872448847272,53.9213773214453,63.55245078753396,97.36346096419494,98.83989599044047,148.74025114906593,110.01721376599045,103.8732817208067,120.1156660346558,110.71234006489088,101.68608672423787,122.51144819441144,91.67253816925108,98.04434408326688,68.49319773374243,74.50268240964013,60.25061187335539,79.48500902628464,115.32513126242914,63.77776897899017,148.7692256241812,85.95111944949255,147.05979489635212
74.29533123460622,38.841743098497844,34.39722145691693,55.85619632099373,77.19255856682169,63.50675442019031,76.52154181610913,78.88688872232866,63.42372988344698,53.26235344622724,29.115279398512566,40.45217685240572,77.84343334992103,47.82724658477426,74.62737492474662,42.646954027065924,69.11115310458065,56.88129151426137,68.37881128520601,81.78549525021828,56.8209556854966,39.873995161397346,41.57580214829268,34.40666913402897,32.64290288009198,32.171275475896664,33.06052839787958,36.88163143018126,34.4642814010465,78.21828513591024,80.49867321412344,66.45026975785832,41.64234140803989,51.48905542422627,73.44111337452773,79.62756938714207,75.31320388401197,58.83673463244242,76.61895678212235,48.75433343332419,64.24425033449968,73.1558169362719,48.70438192639106,79.23707091640246,69.54103495172808,68.66127724000782,35.788375835577256,69.40315167493785,62.02727149430972,30.644568937586847,42.18691534727769,57.00570766003871,58.81046200534027,71.18045606495384,71.03809690560422,51.650275138345556,80.65753889147916,72.33603785644851,35.29091091990775,66.35237171035486,69.33817154283469,37.44149678926362,48.24266295157362,42.76929856785404,69.25637239895289,36.764328746475904,46.85643747808027,76.22085108013468,79.71719481364333,66.23993407796267,33.49055957927464,34.297934055672826,58.02023855707393,58.13826474301579,70.73072616229784,28.286252973958295,54.74003611482605,38.80125005667309,33.70973394660047,32.614068741170996
